accommodates,bathrooms,bed_type,bedrooms,beds,date_from,date_o,date_rom,date_to,has_availability,host_image,host_name,image,listing_url,location,name,price,property_type,room_type
2,1,Real Bed,1,1,20170502,,,20170411,TRUE,"https://a0.muscache.com/ac/users/3313235/profile_pic/1348489831/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Leslie,https://a1.muscache.com/im/pictures/4415509/30a7e021_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/392140,,Fantastic View! Close to Light Rail,162,House,Private room
1,1,Real Bed,1,1,20170417,,,20170517,TRUE,"https://a1.muscache.com/ac/users/3404649/profile_pic/1373698558/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Mia,https://a2.muscache.com/im/pictures/40040741/ee48abbc_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3139972,,Red Bed in a Green Room,199,House,Shared room
2,1,Real Bed,1,1,20170403,,,20170405,TRUE,"https://a1.muscache.com/ac/users/8312164/profile_pic/1385066567/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Austin,https://a2.muscache.com/im/pictures/39d84f09-4102-4e66-94d7-a68dc4b82f96.jpg?aki_policy=medium,https://www.airbnb.com/rooms/10020221,,Bright Suite in Cute and Close Area,101,House,Private room
2,1,Futon,1,2,20170412,,,20170421,TRUE,"https://a2.muscache.com/ac/users/27628925/profile_pic/1444074917/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Emmett,https://a2.muscache.com/im/pictures/6546c44b-b8af-4d0f-ad95-7407d8dde454.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8759443,,Comfy futon and couch w/ balcony,138,Apartment,Shared room
1,1,Real Bed,1,1,20170427,,,20170420,TRUE,"https://a1.muscache.com/ac/users/4183116/profile_pic/1433081321/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Nilda,https://a0.muscache.com/im/pictures/78946024/b6dd6ffb_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6317449,,Cozy Private Room on N. Beacon Hill,55,Apartment,Private room
6,2,Real Bed,2,2,20170331,,,20170528,TRUE,"https://a0.muscache.com/ac/users/5779421/profile_pic/1365148907/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Kevin,https://a0.muscache.com/im/pictures/80442321/79ec364f_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6416765,,Modern Townhome + Great Location,171,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170501,,,20170403,TRUE,"https://a1.muscache.com/ac/users/193689/profile_pic/1431351336/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Eric,,https://www.airbnb.com/rooms/5056580,,Soaring Crane Luxury Garden Retreat,98,House,Entire home/apt
3,1,Real Bed,1,1,20170331,,,20170405,TRUE,"https://a0.muscache.com/ac/users/5507055/profile_pic/1364186270/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Lori & Rob,https://a2.muscache.com/im/pictures/93012758/cf82ce55_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6793490,,PRIVATE LITTLE BEACONHILL HOUSE,131,House,Entire home/apt
3,1,Real Bed,1,1,20170401,,,20170526,TRUE,"https://a1.muscache.com/ac/users/8284327/profile_pic/1377029678/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Anna,https://a1.muscache.com/im/pictures/70446683/73999c8b_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2069917,,1 Bdrm N. Beacon Hill Apt-East Unit,130,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170420,,,20170517,TRUE,"https://a2.muscache.com/ac/users/11962516/profile_pic/1391636256/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Andrew,https://a2.muscache.com/im/pictures/41404455/718e0c4d_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3258585,,North Beacon Hill house,6,House,Private room
2,1,Real Bed,1,1,20170411,,,20170521,TRUE,"https://a1.muscache.com/ac/users/3404649/profile_pic/1373698558/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Mia,https://a2.muscache.com/im/pictures/79775505/20a66e66_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/815017,,Small Room with a Big Eastern View,98,House,Shared room
2,1,Real Bed,1,1,20170401,,,20170607,TRUE,"https://a0.muscache.com/ac/users/6327925/profile_pic/1433890234/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Marco,https://a1.muscache.com/im/pictures/98556270/113750d4_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6610942,,Large suite with separate entrance!,106,House,Private room
2,1,Real Bed,1,1,20170411,,,20170503,TRUE,"https://a2.muscache.com/ac/users/27329128/profile_pic/1438115342/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jorge,https://a0.muscache.com/im/pictures/67013708/ac66571f_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5365612,,Bedroom in Modern townhouse,111,Townhouse,Private room
3,1,Real Bed,1,1,20170330,,,20170505,TRUE,"https://a1.muscache.com/ac/users/8284327/profile_pic/1377029678/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Anna,https://a2.muscache.com/im/pictures/4f7f18df-162b-4600-a5ad-02744e6a1c83.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1556170,,1 Bdrm N. Beacon Hill Apt-West Unit,69,Apartment,Entire home/apt
5,1,Real Bed,1,4,20170406,,,20170510,TRUE,"https://a1.muscache.com/ac/users/6433045/profile_pic/1368764235/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Genjo,https://a1.muscache.com/im/pictures/32922364/8ebabce6_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2486612,,"Quiet Second Floor ""Zen"""" Apartment""",115,Apartment,Entire home/apt
3,1,Real Bed,1,2,20170407,,,20170420,TRUE,"https://a0.muscache.com/ac/users/301107/profile_pic/1433688394/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Perry,https://a1.muscache.com/im/pictures/98518731/809f5378_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7748778,,Thor's Scamper Urban City Camper,149,House,Entire home/apt
3,1,Real Bed,1,1,20170412,,,20170421,TRUE,"https://a2.muscache.com/ac/users/16838013/profile_pic/1402900783/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Erik,https://a0.muscache.com/im/pictures/107728161/eff72e8a_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6872650,,La Guarida!..sanctuary/peace/fun,11,Apartment,Private room
6,1,Real Bed,3,3,20170428,,,20170511,TRUE,"https://a1.muscache.com/ac/users/36654052/profile_pic/1439664914/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jeremy,https://a1.muscache.com/im/pictures/96949400/40829048_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7634011,,Near Downtown and private home feel,142,House,Entire home/apt
1,1.5,Airbed,1,1,20170402,,,20170405,TRUE,"https://a0.muscache.com/ac/users/9059113/profile_pic/1383019955/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Nikki & William,https://a2.muscache.com/im/pictures/26630804/df3afe31_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1898511,,Cozy room in North Beacon Hill,64,House,Private room
2,1,Real Bed,1,1,20170425,,,20170417,TRUE,"https://a0.muscache.com/ac/users/42608911/profile_pic/1440615069/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jared,https://a1.muscache.com/im/pictures/102803888/7a5e9425_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8067053,,Beacon Hill Private Room,122,House,Private room
1,2.5,Real Bed,1,2,20170418,,,20170421,TRUE,"https://a0.muscache.com/ac/users/9759010/profile_pic/1383345014/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Amanda,https://a1.muscache.com/im/pictures/26121811/3fef3b92_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1872885,,Cozy Town Home with Room to Share,151,House,Private room
5,1,Real Bed,2,2,20170404,,,20170413,TRUE,"https://a1.muscache.com/ac/users/34321359/profile_pic/1432698328/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Colin,https://a2.muscache.com/im/pictures/99624979/382ac273_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6561379,,Beacon Hill 2br with Park Views,104,House,Entire home/apt
2,1,Real Bed,1,1,20170410,,,20170401,TRUE,"https://a2.muscache.com/ac/users/862329/profile_pic/1379540383/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Prez & Cherie,https://a0.muscache.com/im/pictures/19433323/6cf14129_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/265901,,Great 1 Queen Bed Near Downtown SEA,63,House,Private room
4,1,Real Bed,2,2,20170331,,,20170420,TRUE,"https://a2.muscache.com/ac/users/437055/profile_pic/1430019223/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jyoti,https://a0.muscache.com/im/pictures/5139952/fc2e83ee_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/392779,,2/1 Plush Modern Hilltop Retreat,159,Apartment,Entire home/apt
4,2,Real Bed,1,1,20170406,,,20170403,TRUE,"https://a0.muscache.com/ac/users/58235/profile_pic/1441057343/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Apryl,https://a2.muscache.com/im/pictures/34731138/b6bbbe14_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/202174,,"Modern Retreat, High End Amenities",39,House,Entire home/apt
4,1,Real Bed,2,3,20170506,,,20170414,TRUE,"https://a2.muscache.com/ac/users/24905439/profile_pic/1441324489/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Xiu,https://a1.muscache.com/im/pictures/106963773/eacc2793_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7853358,,Cozy N. Beacon Hill 2 Bdrm Home,31,House,Entire home/apt
4,1,Real Bed,2,2,20170408,,,20170402,TRUE,"https://a2.muscache.com/ac/pictures/33a21577-a1fe-4a51-b7bc-aac441f2006e.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Tammi,https://a2.muscache.com/im/pictures/110059673/d9080845_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2197168,,Delightful Cottage near Light Rail,124,House,Entire home/apt
2,1,Real Bed,1,1,20170409,,,20170514,TRUE,"https://a2.muscache.com/ac/users/3319535/profile_pic/1410898188/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jess,https://a0.muscache.com/im/pictures/51226561/9b81718a_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4075152,,The Ranch: Bed + Breakfast,122,Bed & Breakfast,Private room
3,1,Real Bed,1,2,20170403,,,20170603,TRUE,"https://a0.muscache.com/ac/users/26135596/profile_pic/1421295604/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Michael,https://a0.muscache.com/im/pictures/69634874/b34baefe_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5593399,,Parkside Condo,122,Apartment,Entire home/apt
8,1,Real Bed,5,5,,20170428,20170418,,TRUE,"https://a0.muscache.com/ac/users/5630551/profile_pic/1364292654/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Chloe,https://a2.muscache.com/im/pictures/fa1b64f6-9a58-475c-91cb-48d5c4e07dac.jpg?aki_policy=medium,https://www.airbnb.com/rooms/10136155,,5 bedrooms 199 Magnolia Splendor,220,House,Entire home/apt
5,1,Real Bed,2,3,20170420,,,20170406,TRUE,"https://a0.muscache.com/ac/users/3497328/profile_pic/1347009046/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Nikki,https://a1.muscache.com/im/pictures/88203424/e9375195_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6959336,,Steps from magical Discovery Park-2,169,House,Entire home/apt
2,1,Real Bed,1,1,20170329,,,20170415,TRUE,"https://a0.muscache.com/ac/users/11266036/profile_pic/1422598509/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Luyao,https://a2.muscache.com/im/pictures/101984491/c8ae6830_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5195064,,"Big Room, Queen Bed, Near Downtown",247,House,Private room
4,1,Real Bed,1,1,20170427,,,20170501,TRUE,"https://a0.muscache.com/ac/users/11266036/profile_pic/1422598509/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Luyao,https://a2.muscache.com/im/pictures/e6b07130-b602-46bf-b303-91c0aeb62f32.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9961538,,Spacious Bedroom with Private Bath,199,Townhouse,Private room
5,2,Real Bed,3,3,20170421,,,20170426,TRUE,"https://a1.muscache.com/ac/users/43770930/profile_pic/1442767775/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Mike,https://a0.muscache.com/im/pictures/107819497/9006103f_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8301680,,Lovely Cape Cod by Discovery Park!,258,House,Entire home/apt
2,1,Airbed,1,1,20170409,,,20170512,TRUE,"https://a1.muscache.com/ac/users/2433229/profile_pic/1353398122/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Robert,https://a0.muscache.com/im/pictures/5888536/d10ecd8b_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/492287,,Seattle Discovery Birdhouse,121,House,Private room
2,1,Real Bed,1,1,20170524,,,20170427,TRUE,"https://a2.muscache.com/ac/users/42393640/profile_pic/1440445479/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jonelle,https://a2.muscache.com/im/pictures/104108385/503b6019_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8029177,,Magnolia ADU,182,Apartment,Entire home/apt
5,2,Real Bed,2,2,20170427,,,20170414,TRUE,"https://a1.muscache.com/ac/users/38471924/profile_pic/1437448203/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Brodie,https://a2.muscache.com/im/pictures/94335658/e927ce83_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7343707,,Waterfront View home in Seattle,134,House,Entire home/apt
6,1,Real Bed,2,3,20170405,,,20170413,TRUE,"https://a2.muscache.com/ac/pictures/36d4543d-a646-407d-90b4-fa5109e9de7f.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Danielle,https://a2.muscache.com/im/pictures/f3e824a8-dd86-4da9-812a-1a13f9d4947c.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8882345,,Charming brick home in Magnolia,62,House,Entire home/apt
6,1.5,Real Bed,2,4,20170328,,,20170513,TRUE,"https://a2.muscache.com/ac/users/5011779/profile_pic/1360329275/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Karin,https://a2.muscache.com/im/pictures/91dc32ed-ae19-4fb5-97f1-78e7aca1ad57.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7676574,,Magnolia View Retreat,184,House,Entire home/apt
9,1.5,Real Bed,0,4,20170418,,,20170426,TRUE,"https://a0.muscache.com/ac/users/16929371/profile_pic/1407335879/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jan,https://a1.muscache.com/im/pictures/47853991/debfff93_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3354761,,"SPECIAL on Water, Downtown Seattle",154,Apartment,Entire home/apt
15,4,Real Bed,4,7,20170408,,,20170429,TRUE,"https://a0.muscache.com/ac/users/16929371/profile_pic/1407335879/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jan,https://a2.muscache.com/im/pictures/47853818/704c8dd3_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3561237,,*New Luxury Home 10 min to Downtown,160,House,Entire home/apt
2,1,Futon,1,1,20170328,,,20170504,TRUE,"https://a1.muscache.com/ac/users/9577961/profile_pic/1382648790/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Reena,https://a0.muscache.com/im/pictures/29379915/47757f7f_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1831338,,home 1 block in from Magnolia Blvd.,21,House,Private room
2,1,Futon,1,1,20170407,,,20170503,TRUE,"https://a1.muscache.com/ac/users/9577961/profile_pic/1382648790/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Reena,https://a2.muscache.com/im/pictures/44679394/cb16bfe2_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1840671,,Large Bedroom  Downstairs ,74,House,Private room
5,1,Real Bed,2,3,20170416,,,20170507,TRUE,"https://a0.muscache.com/ac/users/28822480/profile_pic/1425587826/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Ella,https://a0.muscache.com/im/pictures/82543739/c5161698_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5559643,,Seattle Cottage,279,House,Entire home/apt
12,3.5,Real Bed,5,7,20170401,,,20170414,TRUE,"https://a2.muscache.com/ac/users/658155/profile_pic/1307117042/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Joe,https://a0.muscache.com/im/pictures/106026746/f0d43674_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8327083,,Fabulous Seattle Modern,184,House,Entire home/apt
2,1,Real Bed,1,1,20170413,,,20170417,TRUE,"https://a0.muscache.com/ac/users/3497328/profile_pic/1347009046/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Nikki,https://a0.muscache.com/im/pictures/103038491/9730d003_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8087037,,Steps from Magical Discovery Park-4,86,House,Private room
10,2,Real Bed,3,3,20170411,,,20170404,TRUE,"https://a2.muscache.com/ac/users/8956137/profile_pic/1379699999/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",William,https://a2.muscache.com/im/pictures/27496941/d6d5bdea_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1696015,,SEATTLE BEACH HOUSE on Elliott Bay,62,House,Entire home/apt
3,1,Real Bed,1,1,20170402,,,20170419,TRUE,"https://a1.muscache.com/ac/users/29051256/profile_pic/1434441545/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Katya,https://a0.muscache.com/im/pictures/108329468/76d33912_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6855839,,Downtown Hi-Rise. 98 Walkscore (A1),115,Apartment,Entire home/apt
